price_paid,sold_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,year,month,day,address,full_address,epc_rating,sqm,council_tax_band,crime_rate,lat,lng,bank_rate,inflation_rate,2_year_95%_LTV,2_year_90%_LTV,2_year_75%_LTV,2_year_60%_LTV,2_year_85%_LTV,regional_employment,regional_gdp,train_station_distance_miles,train_station_name,shopping_mall_distance_miles,shopping_mall_name,leisure_distance_miles,leisure_name,gym_distance_miles,gym_name,park_distance_miles,park_name,proximity_to_london_miles,primary_school_distance_miles,primary_school_name,secondary_school_distance_miles,secondary_school_name,bedrooms,bathrooms,extra_features
420000.0,2022-09-30,SE28 8DQ,Detached,N,Freehold,,51,EPSTEIN ROAD,,LONDON,GREENWICH,GREATER LONDON,A,2022.0,9.0,30.0,51 EPSTEIN ROAD,"51, Epstein Road, London, Greater London Se28 EDQ",C,129.0,D,75.75,51.5012882,0.1106475,2.25,9.9,4.67,4.48,4.17,4.21,4.37,76.2,5886.0,0.52,Abbey Wood,0.26,Joyce Dawson Way Shopping Centre,0.27,Thamesmere Leisure Centre,0.3,Thamesmead Gym,0.1,Marshmallow Park,6.64,0.07,St Margaret Clitherow Primary School,1.76,Langdon Academy,4.0,1.0,SOUGHT AFTER LOCATIONCLOSE TO STATIONBEAUTIFUL WALKSGOOD LOCAL AMENITIESSPACIOUS PROPERTYGARAGE
320500.0,2024-02-23,SE28 0JS,Terraced,N,Freehold,,32,BATTERY ROAD,,LONDON,GREENWICH,GREATER LONDON,A,2024.0,2.0,23.0,32 BATTERY ROAD,"32, Battery Road, London, Greater London Se28 BJS",C,120.0,C,90.8,51.4992478,0.0917031,5.25,4.0,5.73,5.26,4.76,4.62,4.99,,,0.45,Plumstead,0.45,Cannon Retail Park,0.58,The Plumstead Centre,0.51,Shanti Fitness,0.12,The Tor,6.14,0.13,Discovery Primary School,1.19,Riverside School,2.0,,Mid Terrace HouseTwo Double BedroomsFitted KitchenGround Floor WCSmall Rear GardenDouble GlazedGas Central HeatingNo Onward Chain
350000.0,2023-11-27,SE28 8BW,House,N,Freehold,,45,BOOTH CLOSE,,LONDON,GREENWICH,GREATER LONDON,B,2023.0,11.0,27.0,45 BOOTH CLOSE,"45, Booth Close, London, Greater London Se28 BBW",C,112.0,C,40.12,51.5044149,0.114477,5.25,3.9,6.38,5.81,5.28,5.13,5.65,83.2,,0.6,Abbey Wood,0.24,Joyce Dawson Way Shopping Centre,0.2,Thamesmere Leisure Centre,0.18,ASG Community Gymnastics Club,0.06,Peabody Tump 53 Nature Reserve,6.73,0.06,Hawksmoor School,0.75,Riverside School,3.0,,THREE BEDROOM SPACIOUS TOWN HOUSEGAS CENTRAL HEATING (N/T) & PARTLY DOUBLE GLAZEDOFF STREET PARKING FOR ONE VEHICLEMODERN FITTED KITCHEN INCLUDING APPLIANCESNO PETS & NON SMOKERSAVAILABLE NOWVIEWINGS RECOMMENDED
1065000.0,2022-11-29,NW11 9RH,Flat,N,Leasehold,,77,WOODSTOCK AVENUE,,LONDON,BARNET,GREATER LONDON,B,2022.0,11.0,29.0,77 WOODSTOCK AVENUE,"77, Woodstock Avenue, London, Greater London Nw11 WRH",D,182.0,G,32.3,51.5733826,-0.2080112,3.0,10.7,6.59,6.28,5.98,5.82,6.11,70.9,9633.0,0.54,Brent Cross West,0.42,Brent Cross Shopping Centre,0.19,Hendon Leisure centre,0.19,Hendon Leisure centre,0.48,Hendon Park,3.4,0.05,Menorah Primary School,0.27,Whitefield School,3.0,1.0,Conversion3 Beds1 Reception1 BathroomEnergy Rating : DCouncil Tax Band EUnfurnishedWashing MachineGas Central Heating
950000.0,2023-05-19,N19 3AQ,Semi-Detached,N,Freehold,,10,HIGHCROFT ROAD,,LONDON,ISLINGTON,GREATER LONDON,B,2023.0,5.0,19.0,10 HIGHCROFT ROAD,"10, Highcroft Road, London, Greater London N19 HAQ",C,187.0,F,108.06,51.5719107,-0.1225092,4.5,10.1,5.67,5.08,4.72,4.69,4.92,79.3,,0.14,Crouch Hill,1.03,The Mall Wood Green,0.46,Archway Leisure Centre,0.27,N4 Workout,0.08,Crouch Hill Park,2.8,0.19,Coleridge Primary School,0.49,Highgate Wood School,5.0,3.0,5 Bedrooms3 BathroomsSouth Facing gardenKitchen Breakfast roomLoungeDining RoomOff street parking for 2/3 carsSemi-detached
1325000.0,2022-09-09,N19 3LA,Terraced,N,Freehold,,19,GRESLEY ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,2022.0,9.0,9.0,19 GRESLEY ROAD,"19, Gresley Road, London, Greater London N19 GLA",D,169.0,F,100.75,51.57136269999999,-0.1332537,2.25,9.9,4.67,4.48,4.17,4.21,4.37,77.6,25497.0,0.34,Upper Holloway,1.18,The Mall Wood Green,0.26,Archway Leisure Centre,0.12,"((BOUNCE)) ARCHWAY- mini trampoline fitness class, child friendly",0.18,Archway Park,2.75,0.05,Whitehall Park School,0.43,Highgate Wood School,4.0,2.0,Four double bedroomsDouble reception roomFitted kitchen2 bathrooms (1 en suite)CellarPrivate gardenClose to HighgateEPC Rating D
495000.0,2022-02-01,NW11 9QB,Flat,N,Leasehold,FLAT 12,MELVIN HALL,GOLDERS GREEN ROAD,,LONDON,BARNET,GREATER LONDON,A,2022.0,2.0,1.0,FLAT 12 MELVIN HALL GOLDERS GREEN ROAD,"Flat 12, Melvin Hall, Golders Green Road, London, Greater London Nw11 1QB",C,115.0,F,39.16,51.579393,-0.2082364,0.5,6.2,2.72,2.03,1.78,1.65,1.87,70.9,9633.0,0.68,Brent Cross West,0.42,Brent Cross Shopping Centre,0.3,Hendon Leisure centre,0.3,TO GYM,0.12,Princes Park,3.62,0.21,Menorah Primary School,0.36,Hendon School,3.0,2.0,
622500.0,2022-01-21,N19 3HZ,Terraced,N,Freehold,BASEMENT AND GROUND FLOOR FLAT,30,FAIRBRIDGE ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,2022.0,1.0,21.0,BASEMENT AND GROUND FLOOR FLAT 30 FAIRBRIDGE ROAD,"Basement And Ground Floor Flat, 30, Fairbridge Road, London, Greater London N19 AHZ",D,215.0,D,238.4,51.5649394,-0.1285677,3.5,5.5,2.73,1.95,1.64,1.42,1.74,77.6,25497.0,0.06,Upper Holloway,1.24,Coal Drops Yard,0.21,Archway Leisure Centre,0.13,Energie Fitness Gym Archway,0.06,Davenant Road Gardens,2.48,0.16,Duncombe Primary School,0.52,Beacon High School,6.0,3.0,2553 sqft / 237.2 sqm6 bedrooms3 bathroomsDual-aspect double receptionPeriod features Chain freePrivate gardenExcellent amenities nearby
1075000.0,2022-08-19,E17 6QL,Terraced,N,Freehold,,48,BROOKDALE ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON,A,2022.0,8.0,19.0,48 BROOKDALE ROAD,"48, Brookdale Road, London, Greater London E17 BQL",C,127.0,C,54.78,51.5891043,-0.0229118,1.75,9.9,4.14,3.93,3.6,3.51,3.69,69.6,4627.0,0.28,Walthamstow Central,0.25,17&Central,0.29,Waltham Forest Feel Good Centre,0.05,Pt Lab London,0.05,Greenleaf Park,4.65,0.06,Greenleaf Primary School,0.49,Willowfield School,4.0,2.0,Four bedroom houseSpacious Victorian terraceCentral locationLoft convertedStunning kitchen/dinerClose to Lloyd parkUtility roomLuxury first floor bathroom
497250.0,2023-08-14,E17 6NU,Flat,N,Leasehold,,197,EDWARD ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON,A,2023.0,8.0,14.0,197 EDWARD ROAD,"197, Edward Road, London, Greater London E17 ENU",B,78.0,B,109.2,51.5850105,-0.0415527,5.25,6.7,6.93,6.57,6.18,6.21,6.35,73.7,,0.08,Blackhorse Road,0.49,17&Central,0.52,Walthamstow Leisure Centre,0.11,F45 Training Blackhorse Lane,0.11,Stoneydown Park,4.2,0.12,St Patrick's Primary School,0.06,Willowfield School,2.0,1.0,Approx. 600 Sq. Ft.Two BedroomsChain Free40ft Sole use GardenClose to TubeFitted KitchenLeasehold 158 YearsGround Rent NilCouncil Tax Band B
308500.0,2022-05-31,E6 1FB,Flat,Y,Leasehold,FLAT 95,"CORNWELL HOUSE, 23",RON LEIGHTON WAY,,LONDON,NEWHAM,GREATER LONDON,A,2022.0,5.0,31.0,"FLAT 95 CORNWELL HOUSE, 23 RON LEIGHTON WAY","Flat 95, Cornwell House, 23, Ron Leighton Way, London, Greater London E6 9FB",B,108.0,B,208.6,51.5340623,0.0518291,1.0,9.1,3.2,2.85,2.63,2.55,2.72,76.1,7268.0,0.68,Woodgrange Park,0.61,East Shopping Centre,0.14,East Ham Leisure Centre,0.14,East Ham Leisure Centre,0.21,Central Park,5.19,0.07,Hartley Primary School,0.45,Langdon Academy,,,
289750.0,2022-04-07,E6 1EQ,Flat,Y,Leasehold,FLAT 40,"CORNWELL HOUSE, 13",RON LEIGHTON WAY,,LONDON,NEWHAM,GREATER LONDON,A,2022.0,4.0,7.0,"FLAT 40 CORNWELL HOUSE, 13 RON LEIGHTON WAY","Flat 40, Cornwell House, 13, Ron Leighton Way, London, Greater London E6 4EQ",B,103.0,B,597.5,51.5343336,0.0517404,1.0,9.0,2.95,2.58,2.35,2.25,2.46,76.1,7268.0,0.67,Woodgrange Park,0.6,East Shopping Centre,0.15,East Ham Leisure Centre,0.14,The Gym Group London East Ham High Street,0.19,Central Park Edwardian Garden,5.19,0.07,Hartley Primary School,0.45,Langdon Academy,,,
420000.0,2022-07-04,E6 1EQ,Flat,Y,Leasehold,FLAT 78,"CORNWELL HOUSE, 13",RON LEIGHTON WAY,,LONDON,NEWHAM,GREATER LONDON,A,2022.0,7.0,4.0,"FLAT 78 CORNWELL HOUSE, 13 RON LEIGHTON WAY","Flat 78, Cornwell House, 13, Ron Leighton Way, London, Greater London E6 7EQ",B,103.0,C,597.5,51.5343336,0.0517404,1.75,9.4,3.96,3.69,3.48,3.43,3.48,76.1,7268.0,0.67,Woodgrange Park,0.6,East Shopping Centre,0.15,East Ham Leisure Centre,0.14,The Gym Group London East Ham High Street,0.19,Central Park Edwardian Garden,5.19,0.07,Hartley Primary School,0.45,Langdon Academy,,,
115000.0,2023-06-13,SE28 8EB,,N,,,12,HAMMOND WAY,,LONDON,GREENWICH,GREATER LONDON,B,2023.0,6.0,13.0,12 HAMMOND WAY,"12, Hammond Way, London, Greater London Se28 HEB",D,57.0,A,40.12,51.5067455,0.1128988,5.0,10.1,6.28,5.75,5.49,5.47,5.59,83.2,,0.54,Barking Riverside,0.17,Joyce Dawson Way Shopping Centre,0.11,Thamesmere Leisure Centre,0.11,Thamesmere Leisure Centre,0.1,Butts Wood,6.69,0.05,Linton Mead Primary School,0.66,Riverside School,,,
444000.0,2022-04-29,E6 1EQ,Flat,Y,Leasehold,FLAT 60,"CORNWELL HOUSE, 13",RON LEIGHTON WAY,,LONDON,NEWHAM,GREATER LONDON,A,2022.0,4.0,29.0,"FLAT 60 CORNWELL HOUSE, 13 RON LEIGHTON WAY","Flat 60, Cornwell House, 13, Ron Leighton Way, London, Greater London E6 6EQ",B,103.0,C,597.5,51.5343336,0.0517404,1.0,9.0,2.95,2.58,2.35,2.25,2.46,76.1,7268.0,0.67,Woodgrange Park,0.6,East Shopping Centre,0.15,East Ham Leisure Centre,0.14,The Gym Group London East Ham High Street,0.19,Central Park Edwardian Garden,5.19,0.07,Hartley Primary School,0.45,Langdon Academy,,,
343380.0,2022-04-12,E6 1EQ,Flat,Y,Leasehold,FLAT 36,"CORNWELL HOUSE, 13",RON LEIGHTON WAY,,LONDON,NEWHAM,GREATER LONDON,A,2022.0,4.0,12.0,"FLAT 36 CORNWELL HOUSE, 13 RON LEIGHTON WAY","Flat 36, Cornwell House, 13, Ron Leighton Way, London, Greater London E6 3EQ",B,103.0,B,597.5,51.5343336,0.0517404,1.0,9.0,2.95,2.58,2.35,2.25,2.46,76.1,7268.0,0.8,Manor Park,0.6,East Shopping Centre,0.15,East Ham Leisure Centre,0.14,The Gym Group London East Ham High Street,0.19,Central Park Edwardian Garden,5.19,0.07,Hartley Primary School,0.45,Langdon Academy,,,
435000.0,2022-04-01,NW11 9PP,Flat,N,Leasehold,FLAT 1,WINDSOR COURT,GOLDERS GREEN ROAD,,LONDON,BARNET,GREATER LONDON,A,2022.0,4.0,1.0,FLAT 1 WINDSOR COURT GOLDERS GREEN ROAD,"Flat 1, Windsor Court, Golders Green Road, London, Greater London Nw11 1PP",D,145.0,D,65.06,51.5787591,-0.2085356,1.0,9.0,2.95,2.58,2.35,2.25,2.46,70.9,9633.0,0.65,Brent Cross West,0.4,Brent Cross Shopping Centre,0.28,Hendon Leisure centre,0.28,Hendon Leisure centre,0.15,Princes Park,3.6,0.19,Menorah Primary School,0.35,Whitefield School,,,
850000.0,2022-10-27,SE13 7TT,Terraced,N,Freehold,,40,UNDERCLIFF ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,2022.0,10.0,27.0,40 UNDERCLIFF ROAD,"40, Undercliff Road, London, Greater London Se13 UTT",D,589.0,D,100.25,51.4656725,-0.0220044,2.25,11.1,6.42,6.2,5.99,5.94,6.17,83.0,3841.0,0.15,St Johns,0.32,Lewisham Shopping Centre,0.23,Glass Mill Leisure Centre,0.12,Brockley Garden Fitness,0.15,Brookmill Nature Reserve,3.57,0.18,Ashmead Primary School,0.41,Addey and Stanhope School,5.0,,"Charming 5 bedroom Victorian freehold terrace in need of modernisation WEST facing private rear garden 3 reception rooms Kitchen and conservatory Cellar and outside storage cupboard housing the boiler Family bathroom Converted loft with an additional shower room ZONE 2 location and being sold CHAIN FREEClose to St John's (London Bridge) and Lewisham DLR (Canary Wharf)Close to Hilly Fields and amenities of Brockley, Deptford, Greenwich, and Lewisham"
950000.0,2022-10-06,NW11 9BL,Semi-detached,N,Freehold,,52,GAINSBOROUGH GARDENS,,LONDON,BARNET,GREATER LONDON,A,2022.0,10.0,6.0,52 GAINSBOROUGH GARDENS,"52, Gainsborough Gardens, London, Greater London Nw11 GBL",C,274.0,F,100.4,51.5739648,-0.2043373,2.25,11.1,6.42,6.2,5.99,5.94,6.17,70.9,9633.0,0.64,Brent Cross West,0.51,Brent Cross Shopping Centre,0.28,Hendon Leisure centre,0.28,Hendon Leisure centre,0.24,Basing Hill Park,3.37,0.07,Menorah Primary School,0.52,Henrietta Barnett School,,,
130000.0,2024-05-08,SE13 7US,Flat,N,Leasehold,FLAT 33,BENTLEY COURT,WHITBURN ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,2024.0,5.0,8.0,FLAT 33 BENTLEY COURT WHITBURN ROAD,"Flat 33, Bentley Court, Whitburn Road, London, Greater London Se13 3US",C,81.04,C,474.0,51.4581532,-0.0139517,5.25,4.0,6.06,5.67,5.19,5.01,5.31,,,0.16,Ladywell,0.16,Lewisham Shopping Centre,0.26,Glass Mill Leisure Centre,0.13,QuickFitnessPT,0.08,Riverdale Sculpture Park,3.92,0.13,St. Saviour's R.C. Primary School,0.5,Prendergast Ladywell School,2.0,1.0,
335000.0,2022-08-25,NW11 9NN,Terraced,N,Freehold,,20B,RUSSELL PARADE,,LONDON,BARNET,GREATER LONDON,B,2022.0,8.0,25.0,20B RUSSELL PARADE,"20B, Russell Parade, London, Greater London Nw11 RNN",C,157.0,C,65.06,51.5782373,-0.2073438,1.75,9.9,4.14,3.93,3.6,3.51,3.69,70.9,9633.0,0.66,Brent Cross West,0.43,Brent Cross Shopping Centre,0.28,Hendon Leisure centre,0.28,Hendon Leisure centre,0.16,Princes Park,3.57,0.16,Menorah Primary School,0.36,Whitefield School,,,
760000.0,2022-10-14,N19 3EW,Flat,N,Leasehold,FLAT 1,23,FAIRBRIDGE ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,2022.0,10.0,14.0,FLAT 1 23 FAIRBRIDGE ROAD,"Flat 1, 23, Fairbridge Road, London, Greater London N19 1EW",E,164.0,D,238.4,51.5650811,-0.1289947,2.25,11.1,6.42,6.2,5.99,5.94,6.17,77.6,25497.0,0.06,Upper Holloway,1.25,Coal Drops Yard,0.2,Archway Leisure Centre,0.14,Energie Fitness Gym Archway,0.08,Davenant Road Gardens,2.49,0.17,Duncombe Primary School,0.52,Beacon High School,,,
690000.0,2023-11-24,N19 3EE,Flat,N,Leasehold,FLAT 4,55,ST JOHNS VILLAS,,LONDON,ISLINGTON,GREATER LONDON,A,2023.0,11.0,24.0,FLAT 4 55 ST JOHNS VILLAS,"Flat 4, 55, St Johns Villas, London, Greater London N19 4EE",D,225.0,D,203.1,51.5655113,-0.1300304,5.25,3.9,6.38,5.81,5.28,5.13,5.65,79.3,,0.08,Upper Holloway,1.27,Coal Drops Yard,0.17,Archway Leisure Centre,0.12,Align Fitness,0.07,Giesbach Road Open Space,2.5,0.18,Duncombe Primary School,0.54,Beacon High School,,,
480000.0,2024-03-01,E17 6PG,Flat,N,Leasehold,,60,PALMERSTON ROAD,WALTHAMSTOW,LONDON,WALTHAM FOREST,GREATER LONDON,A,2024.0,3.0,1.0,60 PALMERSTON ROAD,"60, Palmerston Road, London, Greater London E17 PPG",G,202.0,B,196.9,51.5849684,-0.0288221,5.25,4.0,5.83,5.39,4.96,4.8,5.16,,,0.2,Walthamstow Queen's Road,0.16,17&Central,0.39,Walthamstow Leisure Centre,0.06,practical fitness,0.2,Greenleaf Park,4.42,0.1,Mission Grove Primary School,0.33,Willowfield School,,,
400000.0,2022-03-25,SE13 7RP,Flat,N,Leasehold,FLAT 210,UTAH BUILDING,DEALS GATEWAY,,LONDON,LEWISHAM,GREATER LONDON,A,2022.0,3.0,25.0,FLAT 210 UTAH BUILDING DEALS GATEWAY,"Flat 210, Utah Building, Deals Gateway, London, Greater London Se13 2RP",C,71.0,D,28.53,51.4731217,-0.0205876,0.75,7.0,2.8,2.38,2.14,2.01,2.22,83.0,3841.0,0.17,St Johns,0.54,Lewisham Shopping Centre,0.22,Wavelengths Leisure Centre,0.15,PureGym London Greenwich,0.29,Margaret McMillan Park,3.46,0.2,Morden Mount Primary School,0.21,Addey and Stanhope School,2.0,,
525000.0,2023-06-02,E17 6PB,Flat,N,Leasehold,,65,EDWARD ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON,A,2023.0,6.0,2.0,65 EDWARD ROAD,"65, Edward Road, London, Greater London E17 EPB",D,78.0,B,109.2,51.5825501,-0.0401427,5.0,10.1,6.28,5.75,5.49,5.47,5.59,73.7,,0.19,Blackhorse Road,0.45,17&Central,0.42,Walthamstow Leisure Centre,0.21,East London Boxing Club,0.14,Stoneydown Park,4.14,0.06,Coppermill Primary School,0.16,Willowfield School,,,
345000.0,2023-04-05,SE13 7SZ,Terraced,N,Freehold,,21A,LOAMPIT HILL,,LONDON,LEWISHAM,GREATER LONDON,B,2023.0,4.0,5.0,21A LOAMPIT HILL,"21A, Loampit Hill, London, Greater London Se13 LSZ",D,178.0,B,41.22,51.4670097,-0.0223785,4.5,10.1,5.65,5.07,4.6,4.53,4.88,74.0,,0.09,St Johns,0.36,Lewisham Shopping Centre,0.26,Glass Mill Leisure Centre,0.13,Brockley Garden Fitness,0.11,Brookmill Nature Reserve,3.53,0.12,Ashmead Primary School,0.36,Addey and Stanhope School,,,
350000.0,2022-10-28,SE28 8RW,Semi-Detached,N,Freehold,,24,SILVER BIRCH CLOSE,,LONDON,GREENWICH,GREATER LONDON,A,2022.0,10.0,28.0,24 SILVER BIRCH CLOSE,"24, Silver Birch Close, London, Greater London Se28 SRW",D,105.58,D,54.4,51.5014242,0.1037622,2.25,11.1,6.42,6.2,5.99,5.94,6.17,76.2,5886.0,0.65,Abbey Wood,0.2,Cannon Retail Park,0.3,Thamesmere Leisure Centre,0.3,Thamesmere Leisure Centre,0.18,Twin Tumps,6.45,0.22,Discovery Primary School,0.95,Riverside School,2.0,1.0,Central ThamesmeadClose to Transport Links Shopping CentreModern Fitted Kitchen with AppliancesParking to the frontRear GardenGas Central HeatingDouble Glazed WindowsQuiet Residential Location
375000.0,2023-10-13,SE28 8NS,House,N,Freehold,,33,FLEMING WAY,THAMESMEAD,LONDON,BEXLEY,GREATER LONDON,A,2023.0,10.0,13.0,33 FLEMING WAY,"33, Fleming Way, London, Greater London Se28 FNS",C,96.0,C,53.56,51.507449,0.1286972,5.25,4.6,6.6,6.06,5.6,5.52,5.94,73.9,,0.61,Barking Riverside,0.59,Joyce Dawson Way Shopping Centre,0.53,Thamesmere Leisure Centre,0.39,Thamesmead Gym,0.17,Crossway Community Orchard,7.11,0.22,Jubilee Primary School,0.67,Riverside School,3.0,2.0,"3 Double Bedroom Town HouseSituated in North ThamesmeadAllocated Parking Space 2 BathroomsCouncil Tax - CEPC Rating - DFrom £400,000 - £425,000"
530000.0,2022-07-04,SE3 0EF,House,N,Freehold,,24,KIDBROOKE PARK CLOSE,,LONDON,GREENWICH,GREATER LONDON,A,2022.0,7.0,4.0,24 KIDBROOKE PARK CLOSE,"24, Kidbrooke Park Close, London, Greater London Se3 KEF",D,484.0,D,95.25,51.4710562,0.0245499,1.75,9.4,3.96,3.69,3.48,3.43,3.48,76.2,5886.0,0.4,Kidbrooke,0.76,Greenwich Shopping Park,0.72,Sutcliffe Park Sports Centre,0.7,Anytime Fitness London (Greenwich),0.31,Batley Park,4.61,0.31,Cherry Orchard Primary School,1.02,Eltham Hill School,4.0,2.0,"Four bedroom houseKitchen with access to rear gardenLarge reception roomFamily bathroom and wet roomGuest roomCourtyardClose to local amenities, parks and schoolsWalking distance to transport linksTotal floor area: 119m²= 1,281ft² (guidance only)"
245000.0,2023-07-14,E6 1JN,Terraced,N,Freehold,,45A,LAWRENCE ROAD,,LONDON,NEWHAM,GREATER LONDON,A,2023.0,7.0,14.0,45A LAWRENCE ROAD,"45A, Lawrence Road, London, Greater London E6 LJN",E,142.0,C,396.2,51.53696679999999,0.0472011,5.25,6.8,6.88,6.49,6.22,6.22,6.35,71.1,,0.53,Woodgrange Park,0.45,East Shopping Centre,0.31,East Ham Leisure Centre,0.1,The Gym Group London East Ham High Street,0.18,Plashet Park,5.09,0.14,Hartley Primary School,0.53,Little Ilford School,3.0,1.0,Three-bedroom terrace houseThrough loungeGround floor bathroomGreat locationChain freeCellar
561500.0,2023-08-04,E6 1QW,Terraced,N,Freehold,,91,ARRAGON ROAD,,LONDON,NEWHAM,GREATER LONDON,A,2023.0,8.0,4.0,91 ARRAGON ROAD,"91, Arragon Road, London, Greater London E6 AQW",C,138.0,C,51.16,51.53387069999999,0.0437459,5.25,6.7,6.93,6.57,6.18,6.21,6.35,71.1,,0.66,Woodgrange Park,0.42,East Shopping Centre,0.34,East Ham Leisure Centre,0.18,Uk Fitness Club,0.07,Priory Park,4.97,0.04,Cleves Primary School,0.42,Lister Community School,4.0,2.0,GardenLocationClose to Local AmenitiesLoft Conversion
255000.0,2022-12-22,E6 1LW,Terraced,N,Freehold,,18,OAKFIELD ROAD,,LONDON,NEWHAM,GREATER LONDON,B,2022.0,12.0,22.0,18 OAKFIELD ROAD,"18, Oakfield Road, London, Greater London E6 OLW",C,106.0,B,54.0,51.534961,0.0487692999999999,3.5,10.7,6.3,6.0,5.43,5.33,5.57,76.1,7268.0,0.62,Woodgrange Park,0.52,East Shopping Centre,0.23,East Ham Leisure Centre,0.12,The Gym Group London East Ham High Street,0.2,Priory Park,5.11,0.04,Hartley Primary School,0.53,Langdon Academy,3.0,1.0,CHAIN FREETHREE BEDROOMSSPACIOUS RECEPTION ROOMCLOSE TO EAST HAM STATIONPERFECT FOR FIRST TIME BUYERS
500000.0,2022-09-09,NW2 1BY,Terraced,N,Freehold,,90,BRENT TERRACE,,LONDON,BARNET,GREATER LONDON,A,2022.0,9.0,9.0,90 BRENT TERRACE,"90, Brent Terrace, London, Greater London Nw2 BBY",D,88.0,D,102.9,51.5678914,-0.2218194,2.25,9.9,4.67,4.48,4.17,4.21,4.37,70.9,9633.0,0.14,Brent Cross West,0.2,Brent South Shopping Park,0.31,Hendon Leisure centre,0.24,The Gym Group London Staples Corner,0.1,Claremont Park,3.44,0.12,Claremont Primary School,0.25,Whitefield School,3.0,1.0,Three BedroomsTerraced HousePrivate GardenResidential RoadFreeholdChain Free
695000.0,2022-06-06,NW2 1PU,Semi-Detached,N,Freehold,,3,CHILTERN GARDENS,,LONDON,BARNET,GREATER LONDON,A,2022.0,6.0,6.0,3 CHILTERN GARDENS,"3, Chiltern Gardens, London, Greater London Nw2 CPU",D,140.0,E,58.5,51.56350219999999,-0.21407,1.25,9.4,3.48,3.15,2.87,2.87,2.95,70.9,9633.0,0.21,Cricklewood,0.47,Brent South Shopping Park,0.2,The Manor Health & Leisure Club,0.21,David Lloyd Cricklewood Lane,0.05,Cricklewood Millennium Green,3.16,0.16,Claremont Primary School,0.96,Hendon School,3.0,1.0,Well Proportioned Three Bedroom Semi Detached HomeSought After Residential LocationRequiring Some ModernisationTwo Bright And Spacious Reception RoomsOlder Style Kitchen And Upstairs BathroomOff Street ParkingEast-Facing Private GardenShared Driveway And GarageCentral HeatingClose To Excellent Transport Links And Amenities
660000.0,2023-03-16,NW2 1DU,House,N,Freehold,,132,CLEVELAND GARDENS,,LONDON,BARNET,GREATER LONDON,A,2023.0,3.0,16.0,132 CLEVELAND GARDENS,"132, Cleveland Gardens, London, Greater London Nw2 CDU",C,142.0,E,58.5,51.5664694,-0.2146319,4.25,10.1,5.77,5.23,4.74,4.57,4.98,67.8,,0.34,Brent Cross West,0.37,Brent South Shopping Park,0.3,The Manor Health & Leisure Club,0.3,Great Value Fitness,0.11,Clitterhouse Playing Fields,3.27,0.08,Claremont Primary School,0.3,Whitefield School,3.0,1.0,3 Bedrooms3 Reception RoomsExtended KitchenOff Street ParkingFurther PotentialEPC Rating: DCouncil Tax Band: E
480000.0,2024-04-09,SE3 0DU,Flat,N,Leasehold,FLAT 4,38,KIDBROOKE PARK ROAD,,LONDON,GREENWICH,GREATER LONDON,B,2024.0,4.0,9.0,FLAT 4 38 KIDBROOKE PARK ROAD,"Flat 4, 38, Kidbrooke Park Road, London, Greater London Se3 4DU",C,245.0,D,95.25,51.4710097,0.0230791,5.25,4.0,5.88,5.48,4.99,4.87,5.17,,,0.41,Kidbrooke,0.76,Greenwich Shopping Park,0.72,Sutcliffe Park Sports Centre,0.53,David Lloyd Kidbrooke Village,0.3,Batley Park,4.57,0.33,Brooklands Primary School,1.04,Eltham Hill School,,,
250000.0,2022-01-31,SE28 8SP,Flat,N,Leasehold,,9,PARADISE PATH,,LONDON,GREENWICH,GREATER LONDON,A,2022.0,1.0,31.0,9 PARADISE PATH,"9, Paradise Path, London, Greater London Se28 PSP",C,57.0,C,121.56,51.502916,0.1038165,3.5,5.5,2.73,1.95,1.64,1.42,1.74,76.2,5886.0,0.69,Abbey Wood,0.14,Cannon Retail Park,0.24,Thamesmere Leisure Centre,0.24,Thamesmere Leisure Centre,0.12,Twin Tumps,6.45,0.24,Discovery Primary School,0.89,Riverside School,,,
828000.0,2022-07-05,N19 3NS,Terraced,N,Freehold,,33,FORTNAM ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,2022.0,7.0,5.0,33 FORTNAM ROAD,"33, Fortnam Road, London, Greater London N19 FNS",D,144.0,E,102.5,51.5634627,-0.1256272,1.75,9.4,3.96,3.69,3.48,3.43,3.48,77.6,25497.0,0.11,Upper Holloway,1.18,Coal Drops Yard,0.3,Archway Leisure Centre,0.04,Artem Fitness,0.04,Davenant Road Gardens,2.43,0.16,Duncombe Primary School,,,3.0,1.0,In Need Of ModernisationThree Bedroom Victorian HouseDouble Reception RoomEat-In-Kitchen/DinerFamily BathroomDecorative FireplaceCIRCA 45Ft Rear GardenClose To Overground & Underground StationsPotential To Extend (STPP)
